identifier,latitude,longitude,resource,taille
433,37,-80,RESOURCE_HORSES,2.202602783
452,37,-79,RESOURCE_HORSES,1.957848046
496,37,-77,RESOURCE_HORSES,1.928398427
521,37,-76,RESOURCE_HORSES,2.320140495
EU013,37.01,-6.48,RESOURCE_HORSES,2.21
NA199,37.18,-91.3,RESOURCE_HORSES,2.21
NA170,37.19,-111.1,RESOURCE_HORSES,2.21
NA028,37.93,-108.6,RESOURCE_HORSES,2.21
NA192,37.94,-75.32,RESOURCE_HORSES,2.21
78,38,-105,RESOURCE_HORSES,1.980949484
180,38,-96,RESOURCE_HORSES,2.180456465
196,38,-95,RESOURCE_HORSES,2.056194137
209,38,-94,RESOURCE_HORSES,2.070332657
239,38,-92,RESOURCE_HORSES,2.019369316
252,38,-91,RESOURCE_HORSES,1.953257737
279,38,-89,RESOURCE_HORSES,1.974228308
322,38,-86,RESOURCE_HORSES,2.386566662
379,38,-83,RESOURCE_HORSES,2.03796646
453,38,-79,RESOURCE_HORSES,2.239456003
475,38,-78,RESOURCE_HORSES,2.409684148
497,38,-77,RESOURCE_HORSES,1.975141234
NA173,38.5,-110.41,RESOURCE_HORSES,2.21
NA160,38.75,-111.07,RESOURCE_HORSES,2.21
NA106,38.77,-118.9,RESOURCE_HORSES,2.21
29,39,-120,RESOURCE_HORSES,2.024284996
79,39,-105,RESOURCE_HORSES,2.321508165
181,39,-96,RESOURCE_HORSES,2.00721024
197,39,-95,RESOURCE_HORSES,2.333007352
210,39,-94,RESOURCE_HORSES,2.228038879
240,39,-92,RESOURCE_HORSES,2.195079741
253,39,-91,RESOURCE_HORSES,1.985716461
306,39,-87,RESOURCE_HORSES,2.427678493
323,39,-86,RESOURCE_HORSES,2.051972729
342,39,-85,RESOURCE_HORSES,2.401581098
361,39,-84,RESOURCE_HORSES,2.42295051
380,39,-83,RESOURCE_HORSES,2.121689241
396,39,-82,RESOURCE_HORSES,2.122049032
476,39,-78,RESOURCE_HORSES,2.732064811
498,39,-77,RESOURCE_HORSES,2.495571824
522,39,-76,RESOURCE_HORSES,2.261874106
543,39,-75,RESOURCE_HORSES,1.98434012
1616,39,122,RESOURCE_HORSES,1.954456722
NA026,39.2,-108.44,RESOURCE_HORSES,2.21
NA161,39.68,-109.85,RESOURCE_HORSES,2.21
NA029,39.94,-108.64,RESOURCE_HORSES,2.21
18,40,-122,RESOURCE_HORSES,2.002406555
43,40,-112,RESOURCE_HORSES,2.197250107
49,40,-111,RESOURCE_HORSES,1.943340462
80,40,-105,RESOURCE_HORSES,2.544957783
211,40,-94,RESOURCE_HORSES,2.053744812
241,40,-92,RESOURCE_HORSES,1.934857346
292,40,-88,RESOURCE_HORSES,1.949455317
307,40,-87,RESOURCE_HORSES,2.061477877
324,40,-86,RESOURCE_HORSES,2.185757487
343,40,-85,RESOURCE_HORSES,2.135803207
362,40,-84,RESOURCE_HORSES,2.294257126
381,40,-83,RESOURCE_HORSES,2.296357532
397,40,-82,RESOURCE_HORSES,2.444089513
414,40,-81,RESOURCE_HORSES,2.134423488
434,40,-80,RESOURCE_HORSES,2.360788476
454,40,-79,RESOURCE_HORSES,2.035820974
477,40,-78,RESOURCE_HORSES,2.110447909
499,40,-77,RESOURCE_HORSES,2.618249812
544,40,-75,RESOURCE_HORSES,2.481244656
565,40,-74,RESOURCE_HORSES,2.534397892
1354,40,74,RESOURCE_HORSES,2.079209955
1610,40,121,RESOURCE_HORSES,1.963513647
1617,40,122,RESOURCE_HORSES,2.012485182
1625,40,123,RESOURCE_HORSES,1.974883585
NA007,40.22,-116.87,RESOURCE_HORSES,2.21
NA151,40.32,-112.63,RESOURCE_HORSES,2.21
EU005,40.5,-6.8,RESOURCE_HORSES,2.21
EU007,40.55,22.72,RESOURCE_HORSES,2.21
EU004,40.93,-7.1,RESOURCE_HORSES,2.21
44,41,-112,RESOURCE_HORSES,2.506016612
81,41,-105,RESOURCE_HORSES,2.184187096
165,41,-97,RESOURCE_HORSES,2.065389255
182,41,-96,RESOURCE_HORSES,2.057039572
212,41,-94,RESOURCE_HORSES,2.004221644
226,41,-93,RESOURCE_HORSES,1.992316894
242,41,-92,RESOURCE_HORSES,2.036354334
325,41,-86,RESOURCE_HORSES,2.219465759
344,41,-85,RESOURCE_HORSES,2.508978223
382,41,-83,RESOURCE_HORSES,1.960913734
398,41,-82,RESOURCE_HORSES,2.75081634
415,41,-81,RESOURCE_HORSES,2.428681171
435,41,-80,RESOURCE_HORSES,2.30897871
455,41,-79,RESOURCE_HORSES,2.049194767
478,41,-78,RESOURCE_HORSES,2.073992347
500,41,-77,RESOURCE_HORSES,2.264864092
545,41,-75,RESOURCE_HORSES,2.472706286
566,41,-74,RESOURCE_HORSES,2.42248733
623,41,-71,RESOURCE_HORSES,2.043245649
638,41,-70,RESOURCE_HORSES,2.017360478
1355,41,74,RESOURCE_HORSES,2.280846189
1362,41,75,RESOURCE_HORSES,1.987488201
1367,41,76,RESOURCE_HORSES,2.015266242
1618,41,122,RESOURCE_HORSES,2.030630628
1626,41,123,RESOURCE_HORSES,1.991445044
NA039,41.63,-116.84,RESOURCE_HORSES,2.21
NA013,41.71,-120.78,RESOURCE_HORSES,2.21
NA186,41.83,-108.72,RESOURCE_HORSES,2.21
EU054,41.85,-8.03,RESOURCE_HORSES,2.21
NA141,41.97,-122.07,RESOURCE_HORSES,2.21
45,42,-112,RESOURCE_HORSES,2.154642654
50,42,-111,RESOURCE_HORSES,1.99340793
243,42,-92,RESOURCE_HORSES,1.946430873
280,42,-89,RESOURCE_HORSES,1.95715045
293,42,-88,RESOURCE_HORSES,2.401499062
345,42,-85,RESOURCE_HORSES,2.643235481
363,42,-84,RESOURCE_HORSES,2.302928437
524,42,-76,RESOURCE_HORSES,2.115499424
567,42,-74,RESOURCE_HORSES,2.317710326
585,42,-73,RESOURCE_HORSES,2.304639552
608,42,-72,RESOURCE_HORSES,2.296763889
624,42,-71,RESOURCE_HORSES,2.383359436
639,42,-70,RESOURCE_HORSES,1.988487716
1345,42,70,RESOURCE_HORSES,2.026455494
1346,42,72,RESOURCE_HORSES,2.026174384
1356,42,74,RESOURCE_HORSES,2.046368517
1363,42,75,RESOURCE_HORSES,2.237147759
1368,42,76,RESOURCE_HORSES,2.280937867
1372,42,77,RESOURCE_HORSES,2.232268501
1376,42,78,RESOURCE_HORSES,2.059309192
1380,42,79,RESOURCE_HORSES,1.931910392
1634,42,124,RESOURCE_HORSES,1.946164214
EU055,42.05,-8.82,RESOURCE_HORSES,2.21
EU062,42.52,-8.6,RESOURCE_HORSES,2.21
EU063,42.61,-8.47,RESOURCE_HORSES,2.21
EU014,42.76,-3.25,RESOURCE_HORSES,2.21
NA035,42.78,-115.26,RESOURCE_HORSES,2.21
46,43,-112,RESOURCE_HORSES,1.934403838
51,43,-111,RESOURCE_HORSES,2.021367574
62,43,-109,RESOURCE_HORSES,1.960053538
281,43,-89,RESOURCE_HORSES,2.327679918
294,43,-88,RESOURCE_HORSES,2.397099489
327,43,-86,RESOURCE_HORSES,2.271083867
346,43,-85,RESOURCE_HORSES,2.220862117
364,43,-84,RESOURCE_HORSES,2.235347116
383,43,-83,RESOURCE_HORSES,2.250756954
525,43,-76,RESOURCE_HORSES,2.222296085
546,43,-75,RESOURCE_HORSES,2.023512398
568,43,-74,RESOURCE_HORSES,2.316128536
586,43,-73,RESOURCE_HORSES,1.938570307
609,43,-72,RESOURCE_HORSES,1.95382297
625,43,-71,RESOURCE_HORSES,2.387750643
640,43,-70,RESOURCE_HORSES,2.22532766
1089,43,-4,RESOURCE_HORSES,2.198406805
1218,43,24,RESOURCE_HORSES,1.997721488
1357,43,74,RESOURCE_HORSES,2.12319004
1364,43,75,RESOURCE_HORSES,2.119437074
1369,43,76,RESOURCE_HORSES,2.024149455
1373,43,77,RESOURCE_HORSES,2.123741823
1377,43,78,RESOURCE_HORSES,2.301264659
1381,43,79,RESOURCE_HORSES,2.063049702
1659,43,128,RESOURCE_HORSES,1.955479749
1660,43,129,RESOURCE_HORSES,2.018660172
1661,43,130,RESOURCE_HORSES,1.933107253
NA140,43.01,-120.45,RESOURCE_HORSES,2.21
EU081,43.01,-6.54,RESOURCE_HORSES,2.21
EU084,43.07,-6.37,RESOURCE_HORSES,2.21
EU096,43.14,-5.03,RESOURCE_HORSES,2.21
EU001,43.5,4.57,RESOURCE_HORSES,2.21
EU088,43.51,-6.51,RESOURCE_HORSES,2.21
EU100,43.51,-5.7,RESOURCE_HORSES,2.21
EU045,43.59,-7.78,RESOURCE_HORSES,2.21
NA137,43.62,-118.43,RESOURCE_HORSES,2.21
NA003,43.93,-59.9,RESOURCE_HORSES,2.21
NA143,43.99,-120.08,RESOURCE_HORSES,2.21
9,44,-123,RESOURCE_HORSES,1.946823344
37,44,-117,RESOURCE_HORSES,2.278539891
47,44,-112,RESOURCE_HORSES,1.940245785
52,44,-111,RESOURCE_HORSES,1.954142795
166,44,-97,RESOURCE_HORSES,1.945076934
255,44,-91,RESOURCE_HORSES,2.371427929
267,44,-90,RESOURCE_HORSES,2.136233315
282,44,-89,RESOURCE_HORSES,2.186162153
328,44,-86,RESOURCE_HORSES,1.98219881
347,44,-85,RESOURCE_HORSES,2.013440593
587,44,-73,RESOURCE_HORSES,1.956053206
641,44,-70,RESOURCE_HORSES,1.965240512
1242,44,26,RESOURCE_HORSES,2.097636875
1636,44,124,RESOURCE_HORSES,2.10504773
1653,44,126,RESOURCE_HORSES,2.054770916
NA031,44.15,-116.46,RESOURCE_HORSES,2.21
NA144,44.21,-119.42,RESOURCE_HORSES,2.21
NA036,44.27,-114.15,RESOURCE_HORSES,2.21
NA185,44.39,-108.61,RESOURCE_HORSES,2.21
19,45,-122,RESOURCE_HORSES,2.006011467
25,45,-121,RESOURCE_HORSES,2.186307013
53,45,-111,RESOURCE_HORSES,1.956601745
63,45,-109,RESOURCE_HORSES,1.928158246
110,45,-101,RESOURCE_HORSES,1.938803859
213,45,-94,RESOURCE_HORSES,2.104369649
227,45,-93,RESOURCE_HORSES,2.414591048
245,45,-92,RESOURCE_HORSES,2.189516623
256,45,-91,RESOURCE_HORSES,2.184818895
268,45,-90,RESOURCE_HORSES,1.962086805
309,45,-87,RESOURCE_HORSES,1.952480039
1387,45,84,RESOURCE_HORSES,1.972336485
1388,45,85,RESOURCE_HORSES,2.099948506
1566,45,114,RESOURCE_HORSES,2.044244604
NA037,45.07,-108.31,RESOURCE_HORSES,2.21
EU006,45.3,29.24,RESOURCE_HORSES,2.21
PR02,45.3,93.28,RESOURCE_HORSES,2.21
54,46,-111,RESOURCE_HORSES,2.118557081
198,46,-95,RESOURCE_HORSES,1.970105993
214,46,-94,RESOURCE_HORSES,1.966627016
228,46,-93,RESOURCE_HORSES,1.967076894
1445,46,101,RESOURCE_HORSES,2.08375466
1459,46,102,RESOURCE_HORSES,2.118124262
1475,46,103,RESOURCE_HORSES,1.991777337
1490,46,104,RESOURCE_HORSES,1.929488025
1515,46,106,RESOURCE_HORSES,1.957485385
1556,46,111,RESOURCE_HORSES,1.979782612
1559,46,112,RESOURCE_HORSES,2.051109628
1562,46,113,RESOURCE_HORSES,2.009021272
1567,46,114,RESOURCE_HORSES,1.963389714
1573,46,115,RESOURCE_HORSES,1.922868781
1579,46,116,RESOURCE_HORSES,1.961256465
EU042,46.48,42.5,RESOURCE_HORSES,2.21
NA196,46.95,-103.46,RESOURCE_HORSES,2.21
12,47,-123,RESOURCE_HORSES,2.168582018
20,47,-122,RESOURCE_HORSES,2.134680776
111,47,-101,RESOURCE_HORSES,2.017501464
1245,47,26,RESOURCE_HORSES,2.268040146
1429,47,100,RESOURCE_HORSES,2.092071427
1446,47,101,RESOURCE_HORSES,2.115521957
1460,47,102,RESOURCE_HORSES,2.527223613
1503,47,105,RESOURCE_HORSES,2.324966377
1516,47,106,RESOURCE_HORSES,2.149982467
1529,47,107,RESOURCE_HORSES,2.014229554
1539,47,108,RESOURCE_HORSES,2.042012077
1548,47,109,RESOURCE_HORSES,2.101258106
1553,47,110,RESOURCE_HORSES,2.109009884
1557,47,111,RESOURCE_HORSES,2.158613771
1560,47,112,RESOURCE_HORSES,2.156553507
1563,47,113,RESOURCE_HORSES,1.972634039
PR03,47.97,93.67,RESOURCE_HORSES,2.21
13,48,-123,RESOURCE_HORSES,2.051962139
21,48,-122,RESOURCE_HORSES,2.178671352
38,48,-117,RESOURCE_HORSES,1.987186369
40,48,-114,RESOURCE_HORSES,2.003771238
1210,48,23,RESOURCE_HORSES,2.045462324
1223,48,24,RESOURCE_HORSES,1.988179441
1246,48,26,RESOURCE_HORSES,2.337801264
1396,48,92,RESOURCE_HORSES,2.071545432
1398,48,93,RESOURCE_HORSES,1.961213052
1415,48,99,RESOURCE_HORSES,1.950658355
1430,48,100,RESOURCE_HORSES,2.132042031
1517,48,106,RESOURCE_HORSES,2.347181078
1540,48,108,RESOURCE_HORSES,2.196343882
1549,48,109,RESOURCE_HORSES,2.136545019
1554,48,110,RESOURCE_HORSES,2.142568569
1558,48,111,RESOURCE_HORSES,2.271284777
1561,48,112,RESOURCE_HORSES,2.272468732
1564,48,113,RESOURCE_HORSES,2.180886299
1568,48,114,RESOURCE_HORSES,2.22915478
1574,48,115,RESOURCE_HORSES,2.111875637
14,49,-123,RESOURCE_HORSES,2.016982732
1211,49,23,RESOURCE_HORSES,1.939284538
1224,49,24,RESOURCE_HORSES,1.969881703
1236,49,25,RESOURCE_HORSES,2.033823674
1247,49,26,RESOURCE_HORSES,2.071087686
1257,49,27,RESOURCE_HORSES,2.039560328
1399,49,95,RESOURCE_HORSES,2.026474527
1400,49,97,RESOURCE_HORSES,1.961586156
1404,49,98,RESOURCE_HORSES,2.041955418
1416,49,99,RESOURCE_HORSES,2.163777826
1431,49,100,RESOURCE_HORSES,2.154711482
1478,49,103,RESOURCE_HORSES,2.398169689
1493,49,104,RESOURCE_HORSES,2.283207332
1505,49,105,RESOURCE_HORSES,2.202462254
1569,49,114,RESOURCE_HORSES,2.083773666
1195,50,21,RESOURCE_HORSES,2.003389513
1212,50,23,RESOURCE_HORSES,1.9962193
1225,50,24,RESOURCE_HORSES,2.181305649
1237,50,25,RESOURCE_HORSES,2.181136674
1248,50,26,RESOURCE_HORSES,2.080846527
1394,50,89,RESOURCE_HORSES,1.986638314
1417,50,99,RESOURCE_HORSES,2.007445725
1432,50,100,RESOURCE_HORSES,2.017700498
1449,50,101,RESOURCE_HORSES,1.946341884
1519,50,106,RESOURCE_HORSES,2.001759469
1587,50,117,RESOURCE_HORSES,1.943969254
1592,50,118,RESOURCE_HORSES,1.959311408
EU023,50.57,-3.9,RESOURCE_HORSES,2.21
EU009,50.59,22.98,RESOURCE_HORSES,2.21
NA201,50.83,-114.82,RESOURCE_HORSES,2.21
EU022,50.86,-1.59,RESOURCE_HORSES,2.21
1226,51,24,RESOURCE_HORSES,2.14580957
1238,51,25,RESOURCE_HORSES,2.308604968
1249,51,26,RESOURCE_HORSES,2.222806265
1258,51,27,RESOURCE_HORSES,2.135400087
1433,51,100,RESOURCE_HORSES,1.925544496
1580,51,116,RESOURCE_HORSES,1.966766534
1678,51,179,RESOURCE_HORSES,1.933679773
EU026,51.31,1.19,RESOURCE_HORSES,2.21
EU003,51.84,7.13,RESOURCE_HORSES,2.21
EU030,51.88,-3.45,RESOURCE_HORSES,2.21
EU031,51.96,-4.75,RESOURCE_HORSES,2.21
NA001,52,-123.73,RESOURCE_HORSES,2.21
1116,52,0,RESOURCE_HORSES,2.073183074
1121,52,4,RESOURCE_HORSES,2.258475382
1147,52,9,RESOURCE_HORSES,1.988825733
1196,52,21,RESOURCE_HORSES,2.039616847
1201,52,22,RESOURCE_HORSES,1.999596055
1239,52,25,RESOURCE_HORSES,2.020099796
1250,52,26,RESOURCE_HORSES,1.927562739
NA002,52.26,-115.76,RESOURCE_HORSES,2.21
EU040,52.45,5.35,RESOURCE_HORSES,2.21
1158,53,10,RESOURCE_HORSES,1.958495848
EU032,53.13,-4,RESOURCE_HORSES,2.21
EU035,53.54,-9.9,RESOURCE_HORSES,2.21
NA004,53.91,-109.59,RESOURCE_HORSES,2.21
1167,54,11,RESOURCE_HORSES,1.945817452
EU019,54.95,12.08,RESOURCE_HORSES,2.21
1160,55,10,RESOURCE_HORSES,1.957549593
1174,56,12,RESOURCE_HORSES,2.195438106
EU043,56.18,21.08,RESOURCE_HORSES,2.21
1168,57,11,RESOURCE_HORSES,1.983375709
1024,64,-22,RESOURCE_HORSES,2.126697995
1025,64,-21,RESOURCE_HORSES,1.942879537
1026,64,-20,RESOURCE_HORSES,1.925222112
1451632445,-33.87,151.22,RESOURCE_INCENSE,1.5
3468760640,-30.11,30.85,RESOURCE_INCENSE,1.5
1802682138,-28.96,31.76,RESOURCE_INCENSE,1.5
1880655509,-28.9,31.45,RESOURCE_INCENSE,1.5
2418993045,-26.42,152.75,RESOURCE_INCENSE,1.5
2829252058,-25.22,151.95,RESOURCE_INCENSE,1.5
2418948543,-23.13,150.75,RESOURCE_INCENSE,1.5
1930096492,-22.91,-43.21,RESOURCE_INCENSE,1.5
1261257075,-22.17,166.47,RESOURCE_INCENSE,11
1654855513,-21.43,149.19,RESOURCE_INCENSE,1.5
3073520259,-21.38,55.7,RESOURCE_INCENSE,1.5
1305620951,-21.32,55.49,RESOURCE_INCENSE,1.5
1144711858,-21.32,165.72,RESOURCE_INCENSE,1.5
2244218239,-21.22,48.25,RESOURCE_INCENSE,1.5
2418856512,-20.49,148.83,RESOURCE_INCENSE,1.5
1918154457,-20.47,57.46,RESOURCE_INCENSE,1.5
437877660,-20.47,164.19,RESOURCE_INCENSE,1.5
3334638424,-20.41,57.67,RESOURCE_INCENSE,1.5
1259392616,-20.35,48.61,RESOURCE_INCENSE,5
2827355738,-20.25,148.37,RESOURCE_INCENSE,1.5
2418912510,-19.79,147.24,RESOURCE_INCENSE,1.5
3334637681,-19.7,63.41,RESOURCE_INCENSE,1.5
2418692237,-19.47,146.96,RESOURCE_INCENSE,1.5
1257728430,-19.23,48.62,RESOURCE_INCENSE,7
2827099793,-19.08,146.48,RESOURCE_INCENSE,1.5
2268867239,-18.06,49.37,RESOURCE_INCENSE,5
2830702963,-17.87,146.1,RESOURCE_INCENSE,1.5
1261188247,-17.63,49.5,RESOURCE_INCENSE,10
1703315819,-17.63,168.39,RESOURCE_INCENSE,1.5
2828245440,-17.33,145.5,RESOURCE_INCENSE,1.5
2827166261,-17.27,144.95,RESOURCE_INCENSE,1.5
1260714721,-17.26,49.41,RESOURCE_INCENSE,6
2418818646,-17.25,143.92,RESOURCE_INCENSE,1.5
2418408828,-17,140.99,RESOURCE_INCENSE,1.5
2418855154,-16.49,145.48,RESOURCE_INCENSE,1.5
2827224442,-16.07,144.13,RESOURCE_INCENSE,1.5
2430380597,-15.49,145.26,RESOURCE_INCENSE,1.5
2830706299,-15.48,141.73,RESOURCE_INCENSE,1.5
2853928522,-15.47,125.65,RESOURCE_INCENSE,1.5
2826725748,-15.3,130.1,RESOURCE_INCENSE,1.5
2854410432,-15.05,124.95,RESOURCE_INCENSE,1.5
2826751364,-14.89,142.8,RESOURCE_INCENSE,1.5
1633043723,-14.8,131.54,RESOURCE_INCENSE,1.5
2830507147,-14.6,132.53,RESOURCE_INCENSE,1.5
2830558640,-14.55,131.25,RESOURCE_INCENSE,1.5
2418603366,-14.51,144.14,RESOURCE_INCENSE,1.5
2827298460,-14.5,141.58,RESOURCE_INCENSE,1.5
2827233715,-14.5,144.13,RESOURCE_INCENSE,1.5
2854417409,-14.42,126.24,RESOURCE_INCENSE,1.5
2445804950,-14.33,129.37,RESOURCE_INCENSE,1.5
2854391150,-14.31,126.69,RESOURCE_INCENSE,1.5
2826823780,-14.31,133.4,RESOURCE_INCENSE,1.5
2418638493,-14.29,144.54,RESOURCE_INCENSE,1.5
2445699451,-14.24,136.6,RESOURCE_INCENSE,1.5
1633028412,-14.23,130.92,RESOURCE_INCENSE,1.5
1633048958,-14.21,136.46,RESOURCE_INCENSE,1.5
2514085316,-14.17,133.75,RESOURCE_INCENSE,1.5
1633104159,-13.96,132.33,RESOURCE_INCENSE,1.5
2418541470,-13.92,143.25,RESOURCE_INCENSE,1.5
1677352295,-13.8,48.5,RESOURCE_INCENSE,1.5
2418516072,-13.76,141.49,RESOURCE_INCENSE,1.5
2830127549,-13.48,132.25,RESOURCE_INCENSE,1.5
1633543649,-13.48,136.13,RESOURCE_INCENSE,1.5
2418952897,-13.44,142.94,RESOURCE_INCENSE,1.5
2827381318,-13.42,142.17,RESOURCE_INCENSE,1.5
1261852413,-13.4,48.3,RESOURCE_INCENSE,8
2826699576,-13.4,130.79,RESOURCE_INCENSE,1.5
1633064822,-13.31,130.39,RESOURCE_INCENSE,1.5
1633483970,-13.27,132.84,RESOURCE_INCENSE,1.5
1633008067,-13.16,134.85,RESOURCE_INCENSE,1.5
2830536411,-13.02,136.58,RESOURCE_INCENSE,1.5
3072915856,-12.98,45.15,RESOURCE_INCENSE,1.5
2826892948,-12.76,133.74,RESOURCE_INCENSE,1.5
2827477985,-12.5,133,RESOURCE_INCENSE,1.5
1633034447,-12.49,131.08,RESOURCE_INCENSE,1.5
1633511339,-12.49,131.73,RESOURCE_INCENSE,1.5
1633004513,-12.49,135.02,RESOURCE_INCENSE,1.5
2830662585,-12.49,143.27,RESOURCE_INCENSE,1.5
1633298607,-12.41,136.88,RESOURCE_INCENSE,1.5
1633468928,-12.21,133.8,RESOURCE_INCENSE,1.5
3334638225,-12.2,44.51,RESOURCE_INCENSE,1.5
1633541790,-11.9,136.46,RESOURCE_INCENSE,1.5
1633145579,-11.81,130.13,RESOURCE_INCENSE,1.5
1633143996,-11.5,130.85,RESOURCE_INCENSE,1.5
1633534941,-11.49,130.19,RESOURCE_INCENSE,1.5
2436869256,-11.43,136.52,RESOURCE_INCENSE,1.5
1633304096,-11.37,132.56,RESOURCE_INCENSE,1.5
1633304063,-11.27,131.86,RESOURCE_INCENSE,1.5
2418990749,-10.92,142.42,RESOURCE_INCENSE,1.5
1090261346,-10.78,141.47,RESOURCE_INCENSE,1.5
2418649065,-10.77,142.51,RESOURCE_INCENSE,1.5
1654450653,-10.36,142.13,RESOURCE_INCENSE,1.5
2827555994,-9.94,144.03,RESOURCE_INCENSE,1.5
1654455662,-9.91,142.78,RESOURCE_INCENSE,1.5
912567872,-9.9,124.52,RESOURCE_INCENSE,1.5
2827421818,-9.83,150.92,RESOURCE_INCENSE,1.5
94649455,-9.75,147.5,RESOURCE_INCENSE,1.5
2514084772,-9.5,147.17,RESOURCE_INCENSE,1.5
1654456916,-9.43,142.53,RESOURCE_INCENSE,1.5
2827462988,-9.17,147.25,RESOURCE_INCENSE,1.5
2826737575,-8.95,126.42,RESOURCE_INCENSE,1.5
2826968042,-8.62,125.48,RESOURCE_INCENSE,1.5
2980361316,-8.52,116.1,RESOURCE_INCENSE,1.5
2514091376,-8.5,113.33,RESOURCE_INCENSE,1.5
2514085127,-8.32,114.28,RESOURCE_INCENSE,1.5
2514086380,-8.2,111.26,RESOURCE_INCENSE,1.5
2826924567,-8.2,125.59,RESOURCE_INCENSE,1.5
2514087005,-7.87,111.8,RESOURCE_INCENSE,1.5
2514090053,-7.75,108.95,RESOURCE_INCENSE,1.5
2514084253,-7.58,109.51,RESOURCE_INCENSE,1.5
2438539058,-7.58,141.38,RESOURCE_INCENSE,1.5
2514090947,-7.45,111.78,RESOURCE_INCENSE,1.5
2514085267,-7.36,109.9,RESOURCE_INCENSE,1.5
2514084366,-7.21,108.07,RESOURCE_INCENSE,1.5
2514089366,-7.16,110.63,RESOURCE_INCENSE,1.5
2514089855,-7.15,112.62,RESOURCE_INCENSE,1.5
2514084092,-7.08,108.7,RESOURCE_INCENSE,1.5
2514089524,-7.03,106.55,RESOURCE_INCENSE,1.5
2514083948,-6.9,115.33,RESOURCE_INCENSE,1.5
2514089174,-6.75,105.33,RESOURCE_INCENSE,1.5
2514083512,-6.44,110.76,RESOURCE_INCENSE,1.5
2436668168,-6.25,107.38,RESOURCE_INCENSE,1.5
2514083197,-3.17,102.5,RESOURCE_INCENSE,1.5
2514086422,-3,129,RESOURCE_INCENSE,1.5
2980354437,-1.6,99.21,RESOURCE_INCENSE,1.5
2514083449,-1.5,127.75,RESOURCE_INCENSE,1.5
2640599530,-0.96,100.52,RESOURCE_INCENSE,1.5
2640599508,-0.13,100.52,RESOURCE_INCENSE,1.5
94648450,0,0,RESOURCE_INCENSE,1.5
2514084963,0.85,127.67,RESOURCE_INCENSE,1.5
2514083644,0.95,124.77,RESOURCE_INCENSE,1.5
2514082088,2.97,99.07,RESOURCE_INCENSE,1.5
2513248358,3.33,101.23,RESOURCE_INCENSE,1.5
2514089844,3.58,98.67,RESOURCE_INCENSE,1.5
912167729,4.02,9.2,RESOURCE_INCENSE,1.5
2514090668,4.25,97.08,RESOURCE_INCENSE,1.5
1844889411,5.35,-3.98,RESOURCE_INCENSE,3
2514084265,5.73,115.93,RESOURCE_INCENSE,1.5
2515551527,6.99,125.27,RESOURCE_INCENSE,1.5
2514090132,7.02,100.47,RESOURCE_INCENSE,1.5
922219785,7.27,80.6,RESOURCE_INCENSE,1.5
2514091894,7.6,99.37,RESOURCE_INCENSE,1.5
2514089206,7.86,80.65,RESOURCE_INCENSE,1.5
2514088819,8.8,99.37,RESOURCE_INCENSE,1.5
2514941273,8.8,117.75,RESOURCE_INCENSE,1.5
2514087878,9.72,98.6,RESOURCE_INCENSE,1.5
2515110820,10.61,119.64,RESOURCE_INCENSE,1.5
437882167,10.96,106.84,RESOURCE_INCENSE,1.5
2514088624,11.2,99.52,RESOURCE_INCENSE,1.5
2417268047,11.31,116.56,RESOURCE_INCENSE,1.5
438210094,11.34,108.89,RESOURCE_INCENSE,1.5
437549431,11.58,108.14,RESOURCE_INCENSE,1.5
1303859563,11.65,116.46,RESOURCE_INCENSE,1.5
2515171150,11.68,99.6,RESOURCE_INCENSE,1.5
3346198842,11.99,104.74,RESOURCE_INCENSE,1.5
439239256,12.22,109.24,RESOURCE_INCENSE,1.5
438572300,12.63,109.02,RESOURCE_INCENSE,1.5
2514088493,12.91,102.26,RESOURCE_INCENSE,1.5
2517106418,13.01,106.04,RESOURCE_INCENSE,1.5
2516868152,13.12,100.88,RESOURCE_INCENSE,1.5
2514085105,13.47,123.55,RESOURCE_INCENSE,1.5
2517087429,13.79,100.32,RESOURCE_INCENSE,1.5
2516824366,13.8,123.67,RESOURCE_INCENSE,1.5
2515110569,14.01,121.92,RESOURCE_INCENSE,1.5
2517106476,14.15,105.82,RESOURCE_INCENSE,1.5
2515444209,14.18,121.23,RESOURCE_INCENSE,1.5
2514090441,14.22,99.45,RESOURCE_INCENSE,1.5
2515116432,14.55,105.2,RESOURCE_INCENSE,1.5
2514091355,14.57,98.8,RESOURCE_INCENSE,1.5
2514090071,14.57,101.22,RESOURCE_INCENSE,1.5
2438735118,14.58,121.17,RESOURCE_INCENSE,1.5
2517038437,14.7,120.4,RESOURCE_INCENSE,1.5
2514091087,14.8,100.33,RESOURCE_INCENSE,1.5
2516731806,14.85,121.98,RESOURCE_INCENSE,1.5
2514088733,14.97,102.12,RESOURCE_INCENSE,1.5
1258552303,15.08,107.75,RESOURCE_INCENSE,1.5
2514083470,15.13,103.35,RESOURCE_INCENSE,1.5
2514091160,15.3,98.37,RESOURCE_INCENSE,1.5
2514091566,15.67,102,RESOURCE_INCENSE,1.5
2514084808,15.77,120,RESOURCE_INCENSE,1.5
1258034026,16.25,107.87,RESOURCE_INCENSE,4
2514083889,16.42,120.59,RESOURCE_INCENSE,1.5
2859151810,16.47,99.52,RESOURCE_INCENSE,1.5
2514088531,16.87,100.85,RESOURCE_INCENSE,1.5
2514088638,16.87,101.72,RESOURCE_INCENSE,1.5
